"零","零 ０ 〇 ゼロ n:  (See 零・れい) zero/nought/(P)
零 ０ 〇 れい n:  zero/nought/(P)"
"玉","玉  ぎょく n:    (also formerly read as ごく) precious stone (esp. jade)/  {food} egg (sometimes esp. as a sushi topping)/  stock or security being traded/product being bought or sold/  (See 建玉) position (in finance, the amount of a security either owned or owed by an investor or dealer)/  geisha/  (abbr) (See 玉代) time charge for a geisha/  (abbr) {shogi} (See 玉将) king (of the junior player)
玉 球 珠 弾 たま n:    ball/sphere/globe/orb/  bead (of sweat, dew, etc.)/drop/droplet/  (esp. 球) ball (in sports)/  pile (of noodles, etc.)/  (esp. 弾; also written as 弾丸) bullet/  (esp. 球) bulb (i.e. a light bulb)/  lens (of glasses, etc.)/  (esp. 玉,珠) bead (of an abacus)/  (sl) (abbr) (esp. 玉) (See 金玉・きんたま) ball (i.e. a testicle)/  (esp. 玉,珠; also written as 璧) gem/jewel (esp. spherical; sometimes used figuratively)/pearl/  female entertainer (e.g. a geisha)/  (derog) person (when commenting on their nature)/character/  item, funds or person used as part of a plot/(n,n-suf)   (See 玉子・2) egg/(n-suf)   (usu. だま) coin/  precious/beautiful/excellent/(P)"
"弾","弾 球 玉 珠 たま n:    ball/sphere/globe/orb/  bead (of sweat, dew, etc.)/drop/droplet/  (esp. 球) ball (in sports)/  pile (of noodles, etc.)/  (esp. 弾; also written as 弾丸) bullet/  (esp. 球) bulb (i.e. a light bulb)/  lens (of glasses, etc.)/  (esp. 玉,珠) bead (of an abacus)/  (sl) (abbr) (esp. 玉) (See 金玉・きんたま) ball (i.e. a testicle)/  (esp. 玉,珠; also written as 璧) gem/jewel (esp. spherical; sometimes used figuratively)/pearl/  female entertainer (e.g. a geisha)/  (derog) person (when commenting on their nature)/character/  item, funds or person used as part of a plot/(n,n-suf)   (See 玉子・2) egg/(n-suf)   (usu. だま) coin/  precious/beautiful/excellent/(P)
弾  だん ctr:  (esp. 第〜弾, as in 第２弾 etc.) counter for parts (of a story, etc.)"
"玉ねぎ","玉ねぎ 葱頭 玉葱 たまねぎ タマネギ n:  (uk) onion (Allium cepa)/(P)"
"勤め","勤め 務め つとめ n:    service/duty/business/responsibility/task/  Buddhist religious services/(P)"
"務め","務め 勤め つとめ n:    service/duty/business/responsibility/task/  Buddhist religious services/(P)"
"勤める","勤める 務める つとめる v1 vt:    (usu. 勤める) to work (for)/to be employed (at)/to serve (in)/  (usu. 務める) to serve (as)/to act (as)/to fill (the position of)/to play the role (of)/  (usu. 勤める) to conduct a religious service/(P)"
"務める","務める 勤める つとめる v1 vt:    (usu. 勤める) to work (for)/to be employed (at)/to serve (in)/  (usu. 務める) to serve (as)/to act (as)/to fill (the position of)/to play the role (of)/  (usu. 勤める) to conduct a religious service/(P)"
"勤め先","勤め先  つとめさき n:  place of work/(P)"
"勤勉","勤勉  きんべん adj-na:  diligent/industrious/(P)"
"勤務","勤務  きんむ n vs:  service/duty/work/(P)"
"勤労","勤労  きんろう n vs:  labor/labour/exertion/diligent service/(P)"
"均一","均一  きんいつ きんいち adj-na adj-no n:  uniformity/equality/(P)"
"均衡","均衡  きんこう n vs:  equilibrium/balance/(P)"
"均整","均整 均斉 きんせい n:  symmetry/balance/proportion/uniformity/(P)"
"均等","均等  きんとう n adj-na adj-no:  equality/uniformity/evenness/(P)"
"錦","錦  にしき n:    brocade/  fine dress/fine clothes/(P)"
"錦鯉","錦鯉  にしきごい n:  coloured carp/colored carp"
"琴","琴  きん n:  qin (7-stringed Chinese zither)/guqin
琴 箏 筝 こと そう n:    koto (13-stringed Japanese zither)/  (こと only) (arch) stringed instrument/  (箏, 筝 only) zheng (Chinese zither)/guzheng/(P)"
"禁じる","禁じる  きんじる v1 vt:  to prohibit/(P)"
"禁ずる","禁ずる  きんずる vz vt:  (See 禁じる) to forbid/to suppress/(P)"
"禁煙","禁煙 禁烟 きんえん n vs adj-no:    (See 喫煙) abstaining from smoking/quitting smoking/(exp)   (on a sign) No Smoking!/Smoking Prohibited!/(P)"
"禁忌","禁忌  きんき n vs adj-no:    taboo/day, time, direction, words, etc. that must be avoided/(n)   {med} contraindication"
"禁句","禁句  きんく n:  taboo word/(P)"
"禁止","禁止  きんし n vs:  prohibition/inhibition/ban/(P)"
"禁酒","禁酒  きんしゅ n vs:    abstinence from alcohol/temperance/  prohibition of drinking/(P)"
"禁物","禁物  きんもつ n:  thing that should be (carefully) avoided/no-no/thing to definitely not do/something forbidden/taboo/(P)"
"禁欲的","禁欲的  きんよくてき adj-na:  abstemious/austere/(P)"
"筋","筋  きん n:  muscle
筋 条 すじ スジ n:    muscle/tendon/sinew/  vein/artery/  fiber/fibre/string/  line/stripe/streak/  (See 筋が通る) reason/logic/  plot/storyline/  lineage/descent/  school (e.g. of scholarship or arts)/  aptitude/talent/  source (of information, etc.)/circle/channel/  well-informed person (in a transaction)/  logical move (in go, shogi, etc.)/  {shogi} ninth vertical line/  seam on a helmet/  (abbr) (See 筋蒲鉾) gristly fish paste (made of muscle, tendons, skin, etc.)/  (arch) social position/status/(n-suf,n,adj-no)   on (a river, road, etc.)/along/(suf,ctr)   counter for long thin things/counter for roads or blocks when giving directions/  (arch) (Edo period) counter for hundreds of mon (obsolete unit of currency)/(P)"
"筋道","筋道  すじみち n:    reason/logic/  method/system/order/thread (e.g. of an argument)/(P)"
"緊急","緊急  きんきゅう n adj-no adj-na:  urgency/emergency/(P)"
"緊張","緊張  きんちょう n vs:  tension/mental strain/nervousness/(P)"
"緊迫","緊迫  きんぱく n vs:  tension/strain/(P)"
"菌","菌  きん n:    (See 菌類) fungus/  (See 細菌) germ/bacterium/bacillus/(P)
菌 茸 蕈 きのこ たけ キノコ n:  (uk) mushroom/(P)"
"襟","襟 衿 領 えり n:    collar/lapel/neckband/neck/  nape of the neck/scruff of the neck/(P)"
"襟巻き","襟巻き えり巻き 襟巻 えりまき n:  muffler (often fur)/scarf/comforter/(P)"
"襟元","襟元 衿元 えりもと n:  front of neck/collar/(P)"
"謹賀新年","謹賀新年  きんがしんねん exp:  Happy New Year/(P)"
"謹慎","謹慎  きんしん n:    self restraint/moderating one's behaviour/penitence/discipline/  confinement to one's home/house arrest/(P)"
"近々","近々 近ぢか 近近 ちかぢか きんきん n-adv n-t:  soon/nearness/before long/(P)"
"近い","近い  ちかい adj-i:    near/close/short (distance)/  close (in time)/soon/  close (relationship)/friendly/intimate/  closely related/  similar/almost the same/close to/nearly/(P)"
"近く","近く  ちかく n adj-no n-adv:    (See 近い・1) near/neighbourhood/neighborhood/vicinity/(n-suf)   nearly (e.g. ""it took nearly one year"")/close to/(adv)   shortly/soon/(P)"
"親しい","親しい 近しい ちかしい adj-i:  (See 親しい・したしい・1) intimate/close
親しい  したしい adj-i:    close (e.g. friend)/familiar/friendly/intimate/  familiar (e.g. story)/well-known (to one)/  close (relatives)/closely related/(P)"
"近づく","近づく 近付く ちかづく ちかずく v5k vi:    to approach/to draw near/to get close/  to get acquainted with/to get closer to/to get to know/(P)"
"近付く","近付く 近づく ちかづく ちかずく v5k vi:    to approach/to draw near/to get close/  to get acquainted with/to get closer to/to get to know/(P)"
"近付ける","近付ける 近づける ちかづける v1 vt:    to bring near/to bring close/to let go near/  to associate with/to bring (people) together/to let come near (of a person)/(P)"
"近眼","近眼 近目 きんがん ちかめ n adj-na adj-no:  nearsightedness/shortsightedness/myopia/(P)"
"近寄せる","近寄せる  ちかよせる v1 vt:    to bring close/to bring near/  to associate with (someone)/to keep company with/to let come close/(P)"
"近寄る","近寄る 近よる ちかよる v5r vi:  to approach/to draw near/(P)"
"近距離","近距離  きんきょり n:  short distance/(P)"
"近郊","近郊  きんこう n:  outskirts/environs (of a city)/surrounding area/surroundings/(P)"
"近頃","近頃 近ごろ ちかごろ n-adv n-t:  lately/recently/nowadays/(P)"
"近視","近視  きんし n adj-no:  myopia/shortsightedness/nearsightedness/(P)"
"近所","近所  きんじょ n adj-no:  neighbourhood/neighborhood/(P)"
"近世","近世  きんせい n:    recent past/recent times/  early modern period (from the Azuchi-Momoyama period to the end of the Edo period)/(P)"
"近代","近代  きんだい n:    present day/modern times/recent times/  (See 明治維新) early modern period (in Japan, usu. from the Meiji Restoration until the end of World War II)/(P)"
"近代的","近代的  きんだいてき adj-na:  modern/(P)"
"近道","近道 近路 ちかみち n vs:  short way/shortcut/(P)"
"近日","近日  きんじつ n-adv n-t:  soon/in a few days/(P)"
"近年","近年  きんねん n-adv n-t:  recent years/(P)"
"近隣","近隣  きんりん n adj-no:  neighbourhood/neighborhood/vicinity/(P)"
"鉄","鉄 銅 金 銀 かね かな n:    (See お金) money/  metal/(P)
鉄 黒金 くろがね n:  (arch) (See 鉄・てつ・1) iron
鉄 鐵 てつ n:    iron (Fe)/(adj-no,n)   strong and hard (as iron)/(n,n-suf,n-pref)   (abbr) (See 鉄道) railway/(n,n-pref)   (col) railway enthusiast/(P)"
"銀","銀 鉄 銅 金 かね かな n:    (See お金) money/  metal/(P)
銀 白銀 白金 ぎん しろがね しろかね n adj-no:    silver (Ag)/(n)   silver coin/money/  silver medal/(n,adj-no)   silver colour/silver color/(n)   (ぎん only) (abbr) (See 米銀) bank/  (ぎん only) (abbr) {shogi} (See 銀将・ぎんしょう) silver general/(P)"
"銅","銅 鉄 金 銀 かね かな n:    (See お金) money/  metal/(P)
銅 赤金 どう あか あかがね n:    copper (Cu)/  (どう only) (abbr) (See 銅メダル) bronze (medal)/(P)"
"金額","金額  きんがく n:  amount of money/(P)"
"金魚","金魚  きんぎょ n:  goldfish/(P)"
"金玉","金玉  きんぎょく n:  gold and jewels/precious object
金玉  きんたま n:  (col) testicles"
"金庫","金庫  きんこ n:    safe/strongbox/cashbox/vault/strongroom/  depository/cash office/treasury/provider of funds/(P)
金庫 金蔵 かねぐら きんぞう n:    treasure house/treasury/  (かねぐら only) financial supporter/patron/financier/backer"
"金子","金子  きんす n:  money/funds/(P)"
"金持ち","金持ち 銀持 金持 かねもち n:  rich person/(P)"
"金色","金色  きんいろ こんじき きんしょく n adj-no:  golden (colour, color)/(P)"
"金星","金星  きんせい n adj-no:  Venus (planet)/(P)
金星  きんぼし n:    dazzling victory/  {sumo} win of a rank-and-file wrestler over the grand champion/(P)"
"金銭","金銭  きんせん n adj-no:  money/cash/(P)"
"金属","金属 金ぞく きんぞく n:  metal/(P)"
"金槌","金槌 金づち 鉄鎚 かなづち カナヅチ n:    hammer/  (uk) hopeless swimmer/complete beginner at swimming/someone who sinks like a stone/(P)"
"金縛り","金縛り  かなしばり n:    binding hand and foot/temporary feeling of paralysis/sleep paralysis/  (col) being tied down with money/(P)"
"金髪","金髪  きんぱつ キンパツ n adj-no:  blond hair/(P)"
"公平","公平 金平 きんぴら n:  (abbr) (uk) (See 金平牛蒡) chopped burdock root (and sometimes carrot) cooked in sugar and soy sauce
公平  こうへい n adj-na:  fairness/impartiality/justice/objectivity/(P)"
"鉄棒","鉄棒 金棒 かなぼう n:    metal rod/metal bar/iron rod/crowbar/  iron club/iron staff with rings on top (traditionally used by night watchmen)
鉄棒  てつぼう n:    iron rod/iron bar/iron club/  horizontal bar (gymnastics)/(P)"
"金もうけ","金もうけ 金儲け かねもうけ n vs:  money-making/earning money/(P)"
"金融","金融  きんゆう n:    finance/financing/credit transacting/loaning of money/circulation of money/(adj-no)   monetary/financial/credit/(P)"
"金融庁","金融庁  きんゆうちょう n:  Financial Services Agency/FSA/(P)"
"金曜日","金曜日  きんようび n-adv n-t:  Friday/(P)"
"金利","金利  きんり n:  interest rate/interest/(P)"
"吟味","吟味  ぎんみ n vs:    close examination/careful selection/testing/scrutiny/  examination of criminal charges/  (arch) (orig. meaning) reciting and appreciating traditional poetry/(P)"
"銀杏","銀杏  ぎんなん ギンナン n:  (See 銀杏・いちょう) ginkgo nut/gingko nut
銀杏 公孫樹 鴨脚樹 いちょう こうそんじゅ イチョウ n:  (uk) ginkgo (Ginkgo biloba)/gingko/maidenhair tree"
"銀河","銀河  ぎんが n:    {astron} Milky Way/  {astron} galaxy/(P)"
"銀行","銀行  ぎんこう n adj-no:  bank/(P)"
"銀座","銀座  ぎんざ n:    Ginza (shopping district in Tokyo)/  (Edo period) silver mint/(P)"
"銀紙","銀紙  ぎんがみ n:    (See アルミホイル) aluminum foil/aluminium foil/tinfoil/silver paper/  silver-colored paper/(P)"
"銀色","銀色  ぎんいろ n adj-no:  silver (color, colour)/(P)"
"九","九  チュー num:  (クー, キュー or チュー in mahjong) nine (chi: jiǔ)
九 玖 ９ きゅう く ここの この ここ num:  (玖 is used in legal documents) nine/(P)"
"九つ","九つ ９つ ここのつ num:    nine/(n)   nine years of age/  twelve o'clock (old time system)/(P)"
"九九","九九 九々 くく n:  multiplication table/times table/(P)"
"九州","九州  きゅうしゅう n:  Kyūshū (southernmost of the four main islands of Japan)/(P)"
"九日","九日 ９日 ここのか ここぬか n:    ninth day of the month/  nine days/(P)"
"句","句  く n n-suf:    section (i.e. of text)/sentence/passage/paragraph/  {ling} phrase/  verse (of 5 or 7 mora in Japanese poetry; of 4, 5, or 7 characters in Chinese poetry)/  haiku/first 17 morae of a renga, etc./  maxim/saying/idiom/expression/(P)"
"句読点","句読点  くとうてん n:  punctuation mark/(P)"
"区","区  く n:    ward/borough/city (in Tokyo)/  (See 郵便区) district (e.g. electoral)/section/zone (e.g. postal)/(P)"
"区々","区々 区区 まちまち adj-na adj-no:  (uk) several/various/divergent/conflicting/different/diverse/(P)
区々 区区 くく adj-t adv-to:  petty/trivial/insignificant/trifling"
"区域","区域  くいき n:    limits/boundary/domain/zone/sphere/territory/  area (e.g. in programming languages)/(P)"
"区画","区画 区劃 區劃 くかく n vs:  division/section/compartment/block/plot/lot/partition/boundary/(P)"
"区間","区間  くかん n n-suf:    section (of track, etc.)/segment/dimension/  {math} interval/(P)"
"区切る","区切る 句切る くぎる v5r vt:    (esp. 区切る) to demarcate/to delimit/to divide (an area)/to mark off/to cut off/  (esp. 句切る) to punctuate/to put an end to (e.g. a sentence)/to insert pauses or breaks (e.g. when reading aloud)/(P)"
"区分","区分  くぶん n vs adj-no:  division/section/demarcation/partition/segmentation/subdivision/(traffic) lane/compartment/classification/sorting/(P)"
"区別","区別 區別 くべつ n vs:  distinction/differentiation/classification/(P)"
"区役所","区役所  くやくしょ n:  ward office/council (regional)/(P)"
"苦い","苦い  にがい adj-i:  bitter/(P)"
"苦しい","苦しい  くるしい adj-i:    painful/difficult/tough/hard/  distressing/(psychologically) difficult/stressful/awkward (e.g. position)/  straitened (circumstances)/tight (financial situation)/needy/struggling/  strained (interpretation, explanation, etc.)/lame (e.g. excuse)/forced (e.g. smile)/far-fetched/(suf,adj-i)   (after -masu stem of verb; often ぐるしい) (See 寝苦しい・ねぐるしい,見苦しい・みぐるしい) hard to do/unpleasant/(P)"
"苦しみ","苦しみ  くるしみ n:  pain/anguish/distress/suffering/hardship/(P)"
"苦しむ","苦しむ  くるしむ v5m vi:  to suffer/to groan/to be worried/(P)"
